,annual_return,annual_vol,sharpe_ratio,max_drawdown,positive_weeks
SBILIFE.NS,0.1635885399824249,0.2112084565680586,0.47619112473570313,-0.26794967480128373,0.5555555555555556
SUNDARMFIN.NS,0.16425116547513768,0.3071104847098372,0.329647547120379,-0.39136204394217244,0.5325670498084292
AKZOINDIA.NS,0.11703417674347819,0.26893312188685803,0.20087235394759637,-0.352876865374797,0.48659003831417624
JUBLINGREA.NS,0.24850926766475595,0.4289886490068646,0.4324037957615015,-0.5393408529883122,0.5057471264367817
TATAINVEST.NS,0.47005242206969144,0.48340287593421,0.8420294848007883,-0.4551557770589587,0.4904214559386973
ZEEL.NS,-0.09352295538942049,0.4577821808057042,-0.3419440717624785,-0.7958955829033103,0.44061302681992337
GAIL.NS,0.1670347750399763,0.2903753368805439,0.3582323094718618,-0.3787628397406463,0.5363984674329502
PCBL.NS,0.30154187611156263,0.41366171524648687,0.5766280026031468,-0.5523722046470304,0.5555555555555556
KPRMILL.NS,0.34569825289354605,0.37789440828808285,0.7480536869507088,-0.3667983091044569,0.5517241379310345
SARDAEN.NS,0.5976760399089927,0.4446525352716823,1.202428975439721,-0.40554948777051114,0.5670498084291188
GRASIM.NS,0.14706728339676703,0.23816787553938978,0.352920542750848,-0.3058463450864959,0.5555555555555556
CROMPTON.NS,-0.055382146338825385,0.2923692148068735,-0.4049506166804231,-0.5267977410015103,0.4367816091954023
ADANIGREEN.NS,0.12203963971252323,0.6058223519164287,0.09743234469677772,-0.8312404635216495,0.4674329501915709
MMTC.NS,0.17151588897060127,0.5429010814667112,0.19985766317112247,-0.5404271450476421,0.4329501915708812
DEVYANI.NS,0.023360772062597415,0.36315587898681095,-0.10918775580232815,-0.5665093206199829,0.421455938697318
ATGL.NS,0.05373064185040801,0.633122922585637,-0.014661142906140187,-0.8767145632248593,0.4329501915708812
COCHINSHIP.NS,0.5345580030370152,0.5231142683719845,0.9014188372436289,-0.5624560501337885,0.4904214559386973
KEI.NS,0.4784231272101074,0.37372661312047517,1.111534916515581,-0.4562567897327815,0.5670498084291188
TATACHEM.NS,0.035919951511363846,0.34609162934285587,-0.07828272540329378,-0.5280425789120583,0.5057471264367817
LT.NS,0.2220227342856668,0.23911613160416545,0.6649897927142094,-0.27132900942354476,0.5823754789272031
APTUS.NS,-0.05657242225679157,0.313246878120812,-0.38176077115207335,-0.4604256530090485,0.4099616858237548
HCLTECH.NS,0.1387750875731582,0.2509053016550828,0.3019551184363515,-0.3278922635647754,0.5363984674329502
JBCHEPHARM.NS,0.2760097252169334,0.2817892354840067,0.7558726555167973,-0.2332534052495272,0.5517241379310345
CAMS.NS,0.18938943361839763,0.3385166487462743,0.37332428579467125,-0.44172174791797303,0.5325670498084292
APOLLOTYRE.NS,0.1666845905959501,0.2915031043887668,0.35564507389292815,-0.31994916571826826,0.5057471264367817
ATUL.NS,0.005905347604891101,0.26707427223245506,-0.21382666107573617,-0.4906529634198642,0.45977011494252873
SHYAMMETL.NS,0.2025319143527637,0.3212878241473607,0.4342491572079721,-0.37614615049124656,0.4482758620689655
AXISBANK.NS,0.13419192511211522,0.24567136419039254,0.2897324963008841,-0.27941090750591735,0.5402298850574713
GESHIP.NS,0.39841324544848894,0.3421292303866777,0.9803321907743082,-0.4247976260918416,0.5478927203065134
AMBER.NS,0.20967448296640334,0.3960612277225476,0.37030015867535215,-0.5135367439811944,0.5287356321839081
ANURAS.NS,0.2311470492241476,0.32567576246508717,0.5162622494714589,-0.4807666482631757,0.49808429118773945
ELECON.NS,0.6091287485493221,0.49156850703436555,1.1109658028103782,-0.4623535936359924,0.5095785440613027
WELSPUNLIV.NS,0.1550337022795102,0.42642998586510455,0.21579334904705916,-0.6099902418865237,0.4904214559386973
APLAPOLLO.NS,0.26869157144196615,0.33578130377242693,0.6125374511195953,-0.24141663626973053,0.5287356321839081
GMRAIRPORT.NS,0.33338930016479984,0.34807950350976097,0.776766083446303,-0.30166868841524586,0.5517241379310345
UTIAMC.NS,0.19806240329731387,0.37205416044124406,0.36298332382995113,-0.4736595979408892,0.49808429118773945
ABFRL.NS,-0.06560007827776893,0.39541866460004993,-0.32525785272034385,-0.7455678237709157,0.4827586206896552
GVT&D.NS,0.8163333392974407,0.5087634651006563,1.4806888534199498,-0.41912268227808414,0.5670498084291188
HUDCO.NS,0.409279603547998,0.45324297900406085,0.763975774789236,-0.49555048759350495,0.4942528735632184
GICRE.NS,0.19733243800643177,0.3439981960691242,0.39046568280216204,-0.4681741234958541,0.4827586206896552
GLENMARK.NS,0.34367335067212756,0.3100333559117154,0.905258733697218,-0.46973747666895316,0.5555555555555556
COFORGE.NS,0.22794953522640776,0.37326777314992343,0.4418720275231787,-0.4479484618451668,0.5593869731800766
SWANCORP.NS,0.2966798502899146,0.5187535174524136,0.4504391679922637,-0.6061570683974109,0.46360153256704983
CHOLAHLDNG.NS,0.21654499213790263,0.31059806900569226,0.4943110082229767,-0.34315148384641614,0.524904214559387
IRB.NS,0.3876338862383639,0.4914654666514819,0.6605162738178237,-0.4787226243295133,0.49808429118773945
ACC.NS,-0.025420611611524313,0.27571534076182697,-0.3207422512754037,-0.5135010713981369,0.49808429118773945
FINCABLES.NS,0.21864537352391736,0.3704628358607879,0.4201026687783915,-0.5604763921057003,0.49808429118773945
VOLTAS.NS,0.09666280823073224,0.31767975032896506,0.1059238453200049,-0.43459377077174677,0.5478927203065134
POLICYBZR.NS,0.10148730021756437,0.42421551193554985,0.09069529906256829,-0.7172289511737977,0.421455938697318
ANANTRAJ.NS,0.5360447828353694,0.4885501979283446,0.9682358892609834,-0.5233462797110535,0.5670498084291188
IEX.NS,0.09909568833005868,0.3959270449600794,0.09113482216934096,-0.580476847586852,0.4942528735632184
GRAPHITE.NS,0.12276382158558118,0.3971408929988575,0.15045258532508737,-0.64483641888676,0.48659003831417624
TITAGARH.NS,0.6395998318591982,0.5136071977851877,1.1226222818722296,-0.6792034372729824,0.4904214559386973
BEL.NS,0.524385894959253,0.31947032907902523,1.444180900284912,-0.2587301522361578,0.6015325670498084
JUBLPHARMA.NS,0.10764273583691279,0.3702884911787944,0.12052707390188384,-0.6766761314081511,0.4789272030651341
SCI.NS,0.26991274424999023,0.4904515080296575,0.4218557663031793,-0.5769849617440657,0.4942528735632184
AMBUJACEM.NS,0.11683468150303851,0.316447668411324,0.1700809940476191,-0.4057659385851837,0.524904214559387
PAGEIND.NS,0.06540121252499469,0.25093382169245165,0.009517509490341289,-0.4072363262255323,0.46360153256704983
IDFCFIRSTB.NS,0.055173237244336974,0.2964547677275317,-0.026444878290699594,-0.48376353399988525,0.4942528735632184
CANBK.NS,0.36945526673939133,0.3558705691252404,0.8611061038204506,-0.3359338470312814,0.5708812260536399
SONATSOFTW.NS,0.13183581100422337,0.40078627862888344,0.17171961012258652,-0.7317237187122181,0.5172413793103449
JUBLFOOD.NS,-0.008317806736806236,0.30032176652751885,-0.2375144334596849,-0.5151499638687516,0.48659003831417624
WELCORP.NS,0.47239906278794813,0.4668030692338185,0.8769996220553987,-0.3384971760287926,0.5517241379310345
HFCL.NS,0.3220020545386593,0.5028783175786683,0.5150134694414518,-0.6213872343209799,0.4789272030651341
TTML.NS,0.41931715481917375,0.7053690262971681,0.5051316318693523,-0.874126141597381,0.42911877394636017
WOCKPHARMA.NS,0.35107856232567136,0.4986434828073484,0.577698545678931,-0.7551335574667093,0.4789272030651341
ADANIPORTS.NS,0.19972303491170518,0.3718216442305554,0.3676765178611985,-0.46829034142807835,0.5210727969348659
POLYCAB.NS,0.3853190471094978,0.34508554913399925,0.9339889787409058,-0.3733972121398452,0.6015325670498084
TARIL.NS,0.8648495761767037,0.6220806446246202,1.2889592942808303,-0.6246022470767391,0.5172413793103449
WHIRLPOOL.NS,-0.14496028258510102,0.31776243442284324,-0.6544928146035737,-0.6792004758357432,0.4559386973180077
MARICO.NS,0.16080310927495728,0.22149331852464177,0.4415038901884015,-0.1816858430004059,0.4942528735632184
NHPC.NS,0.30590301683185483,0.31107617870108545,0.7808057510236419,-0.3481973308865053,0.5287356321839081
ECLERX.NS,0.3554571496022642,0.4154493167814034,0.7039226935605964,-0.40114235092427,0.524904214559387
NAM-INDIA.NS,0.255286756511947,0.3124926716338934,0.6152906178920566,-0.5173932885619448,0.5517241379310345
ULTRACEMCO.NS,0.11961905066752683,0.23742181297643947,0.23841997692754108,-0.3593045389260924,0.5210727969348659
SAIL.NS,0.22807045437775975,0.3950797736648773,0.4177827311964066,-0.49293795765356285,0.5019157088122606
BLUEDART.NS,0.019925238007557355,0.29146692495134513,-0.1478305282673994,-0.4656994781574815,0.5057471264367817
DMART.NS,0.12950761304066555,0.3155168047939563,0.21074841192214708,-0.3931720877846917,0.49808429118773945
SUMICHEM.NS,0.10703189895857329,0.3041794193140826,0.14471377308249786,-0.40593042195697604,0.47509578544061304
ITC.NS,0.12689756890382076,0.20971011302483875,0.3046330026090105,-0.3854700802702966,0.524904214559387
COROMANDEL.NS,0.2211771293500676,0.2377135353777012,0.6653562305704325,-0.2720413397475424,0.5593869731800766
NAUKRI.NS,0.08781222709154303,0.32436930991096713,0.0764538408481393,-0.5048583789933163,0.5632183908045977
MGL.NS,0.028298883869944037,0.3056127196478775,-0.11358841237250256,-0.5009360059736425,0.5210727969348659
AAVAS.NS,-0.09888234908148184,0.32156510473780064,-0.5034604009943118,-0.6421378603272156,0.46360153256704983
THERMAX.NS,0.2506370128516127,0.36130490667686627,0.5192956472186122,-0.4914485068787595,0.5555555555555556
VTL.NS,0.23712413100737095,0.39086718421771527,0.4454484554907041,-0.5294561789493206,0.524904214559387
GODREJIND.NS,0.15763783006566354,0.3850567542474756,0.2457426899445037,-0.42979035512539,0.4827586206896552
JPPOWER.NS,0.4657825773055155,0.6019988948303401,0.6690537694814837,-0.43939389852635014,0.42911877394636017
FORCEMOT.NS,0.7113242343590015,0.5433669367615026,1.1931371657012917,-0.4159948072743499,0.4827586206896552
NCC.NS,0.19409113309086964,0.3739781104559171,0.35049694602575243,-0.5952501171215716,0.5287356321839081
PERSISTENT.NS,0.40164501689564536,0.34409060801198843,0.9841363336143657,-0.35626807143444417,0.5938697318007663
TATAELXSI.NS,0.14715896923838132,0.32879010940284265,0.25592625610186515,-0.5817371284785291,0.4942528735632184
IPCALAB.NS,0.13329215914088363,0.28010889152051754,0.2508996100187938,-0.46320898105503017,0.48659003831417624
PGEL.NS,0.6230785011148927,0.5163057777917612,1.0847555415992103,-0.552795632049216,0.5555555555555556
CHENNPETRO.NS,0.6232510978083781,0.5296318477275105,1.0577878817457838,-0.5558396918089763,0.5210727969348659
DATAPATTNS.NS,0.3806642401643767,0.4518827489763582,0.7029506954809787,-0.5750698686897078,0.42911877394636017
APARINDS.NS,0.7193125103730232,0.46974207578080424,1.397148768899474,-0.5523117390177557,0.5900383141762452
TATAPOWER.NS,0.3185200164595133,0.3254795620165564,0.7850172446493798,-0.3104181519163485,0.524904214559387
NATIONALUM.NS,0.5204709372838011,0.423302045592734,1.0806892963336634,-0.45762712782530945,0.5708812260536399
CONCOR.NS,0.0018054203638782074,0.31958567841899227,-0.19152149568938107,-0.6038507124041408,0.47126436781609193
GODREJCP.NS,0.10818654656510135,0.27586323798750634,0.16375360268756817,-0.3881716294975055,0.49808429118773945
AJANTPHARM.NS,0.21926480725784564,0.26294184111959334,0.5942449444217163,-0.2766104609695984,0.5057471264367817
BAJFINANCE.NS,0.13132771905652185,0.27596600454367715,0.24754777920524812,-0.31074409261619484,0.4904214559386973
BAJAJ-AUTO.NS,0.22714654690245442,0.24842005120112118,0.660709949189981,-0.4075112108509553,0.5478927203065134
SUNPHARMA.NS,0.23238363449621802,0.19626714542607954,0.8629599550803027,-0.17816124101985753,0.5632183908045977
CHOLAFIN.NS,0.22773189328629417,0.31828768751796194,0.5175159211316003,-0.26068984110416826,0.5363984674329502
DIXON.NS,0.27557910920036366,0.38055128355699414,0.558574286540119,-0.5159722408183036,0.5440613026819924
CCL.NS,0.3788907462624585,0.3508948668124927,0.9002063827159504,-0.33609498036096597,0.5363984674329502
ASTRAL.NS,0.09070476720664832,0.3086927937655632,0.08970672548996951,-0.48431248913630176,0.524904214559387
KEC.NS,0.12419714807514384,0.3800289028595893,0.16099880856209672,-0.5691432617249186,0.4789272030651341
MINDACORP.NS,0.39983072030250344,0.3967604176677715,0.8489197959483691,-0.3405236527234248,0.5555555555555556
OLECTRA.NS,0.4353532061595977,0.5198240699902309,0.7162812962297146,-0.5669697086679395,0.4674329501915709
IFCI.NS,0.4633785695186826,0.6294944094128498,0.6360114022244099,-0.5288184167430399,0.4904214559386973
LTTS.NS,0.1031461186797129,0.31928615611292716,0.12569655907639535,-0.4820376759193261,0.5363984674329502
NAVA.NS,0.6881404582807681,0.5138359087522031,1.2165897714374143,-0.3924832341515785,0.5440613026819924
MOTILALOFS.NS,0.2805556556074284,0.49419546745104703,0.4401956764878425,-0.5101069851751188,0.5095785440613027
ABREL.NS,0.2733730282161514,0.4240983738003821,0.4960171830783207,-0.6292864791673964,0.5287356321839081
JINDALSTEL.NS,0.28791409279192565,0.3505084765098605,0.6416425289789234,-0.4356787350725162,0.5517241379310345
IOB.NS,0.2281124412309943,0.4508790383961553,0.36617247571031225,-0.547116716540301,0.4789272030651341
SOBHA.NS,0.3131314802368393,0.4978509612950882,0.5023964041178156,-0.5545705353996082,0.48659003831417624
ADANIENT.NS,0.23430667055691506,0.5130914396860011,0.33384638645726245,-0.6727075904181746,0.5057471264367817
NIACL.NS,0.05194999520917584,0.4402780784312475,-0.02512719308177157,-0.5753567391918616,0.4482758620689655
RAILTEL.NS,0.26765996884965454,0.48261224848124046,0.4240402559157596,-0.5554990849681907,0.4559386973180077
KIMS.NS,0.26414720755670024,0.2848813356296428,0.7060282121205501,-0.2360391544586341,0.5210727969348659
BOSCHLTD.NS,0.20870812447336656,0.2516464752380061,0.5789676840892747,-0.31510939660019854,0.5210727969348659
RHIM.NS,0.16184640485450338,0.3862142672212003,0.25590317537986845,-0.6094570506489874,0.47126436781609193
POLYMED.NS,0.16755506432035056,0.38777927094318443,0.2695918133284603,-0.6061682612775154,0.4482758620689655
ICICIPRULI.NS,0.06122733091848773,0.26491386029441005,-0.0067403667558843805,-0.43939508669689076,0.5172413793103449
SJVN.NS,0.2845981342157873,0.36193018496593643,0.6122318500211662,-0.5448016213039343,0.5095785440613027
ICICIBANK.NS,0.16861670518256205,0.19699324848355074,0.5360780559735323,-0.173963420772836,0.5287356321839081
HINDPETRO.NS,0.2550601503094383,0.36517677191119574,0.5259020222144672,-0.3965417077602502,0.5555555555555556
ICICIGI.NS,0.06186376799224778,0.21464947881800597,-0.005353749329695499,-0.3427496105052972,0.47509578544061304
3MINDIA.NS,0.054862737195780116,0.2859083641330171,-0.028506372398455656,-0.3641982830089169,0.47509578544061304
ZFCVINDIA.NS,0.20275548873491797,0.3091631182349732,0.4520026257890189,-0.4179139163522043,0.5402298850574713
DLF.NS,0.17995673784356675,0.3393980945367194,0.34456230671420424,-0.4251044216374611,0.5363984674329502
JSL.NS,0.5545774122179062,0.4142187037773677,1.186726867327847,-0.5435435430053124,0.5823754789272031
AIAENG.NS,0.15582363116916492,0.26907408837396846,0.34492612883847906,-0.34940561565830996,0.4789272030651341
ABSLAMC.NS,0.10909795029300068,0.2683262766765667,0.1717498687352232,-0.5369568081033924,0.4444444444444444
GILLETTE.NS,0.1079310977617739,0.2571004983850241,0.17471047527460248,-0.31951018421505983,0.4674329501915709
KALYANKJIL.NS,0.43512986985334134,0.4307272357585354,0.863927078357218,-0.5265176869445709,0.5402298850574713
KOTAKBANK.NS,0.019837165848330382,0.20348163151364557,-0.21218515561373114,-0.28667890742195756,0.5172413793103449
GLAND.NS,-0.015489900637108256,0.33570262192413014,-0.2338463956067621,-0.7848829163908335,0.4559386973180077
SAPPHIRE.NS,-0.034520916323677465,0.3333276611731193,-0.2926065705918441,-0.5869349397164227,0.41379310344827586
INTELLECT.NS,0.07642460933056476,0.4387988925536399,0.030564484237699207,-0.5793523750009719,0.47126436781609193
JSWSTEEL.NS,0.20831569913357278,0.27036969990521087,0.5374224688969415,-0.28440001356456057,0.5593869731800766
BHARATFORG.NS,0.25195213034113706,0.3119527547978641,0.6056660181378258,-0.4244985061013774,0.5440613026819924
MRF.NS,0.11153718334046495,0.23123743257094226,0.20984593759485212,-0.3020542605794263,0.4789272030651341
CESC.NS,0.27721309385296455,0.32182252919191195,0.665584683879113,-0.3704079197067742,0.524904214559387
AUROPHARMA.NS,0.13324226213629098,0.3001210844558281,0.23400326827433607,-0.5985569482382659,0.49808429118773945
NEWGEN.NS,0.32908826562621274,0.46468522153292224,0.5725925977436588,-0.749094820669362,0.5210727969348659
FSL.NS,0.21374824161525385,0.37854938116532166,0.39819189151925977,-0.5648932137409743,0.5210727969348659
AUBANK.NS,0.1127068696403165,0.31631670913743154,0.15710179294744936,-0.3712687607802886,0.5440613026819924
TRENT.NS,0.37034329951923256,0.34361642067241294,0.8943994918002975,-0.5868165368788487,0.6015325670498084
TIINDIA.NS,0.21927645658742367,0.366426368934844,0.4264526855588291,-0.5198459251521654,0.48659003831417624
VEDL.NS,0.4368895061831174,0.38141907643630923,0.980225116637446,-0.4608776467548178,0.5478927203065134
BANDHANBNK.NS,-0.10578634379483755,0.3555407786305854,-0.4747677381497013,-0.6161467648298217,0.47509578544061304
COALINDIA.NS,0.37118342627725687,0.2972959488606761,1.0365781301853116,-0.3084013396713927,0.5708812260536399
POONAWALLA.NS,0.33955312736530635,0.4405492436112515,0.6277168418287904,-0.43911086636069396,0.4904214559386973
EICHERMOT.NS,0.23382183286431663,0.2807321940115645,0.6084406741098284,-0.2232263383717763,0.5555555555555556
TITAN.NS,0.22590558427843777,0.24541473585106324,0.6637443192559737,-0.28359239233032485,0.5977011494252874
NAVINFLUOR.NS,0.196858470487323,0.2964824738886941,0.45144497492955454,-0.3789107576346943,0.5363984674329502
LINDEINDIA.NS,0.34612358887719685,0.36979923919062585,0.765579296488678,-0.41137143308306445,0.5095785440613027
STARHEALTH.NS,-0.08099421663477914,0.31900340327115356,-0.4514283003055047,-0.6161989334916309,0.4099616858237548
ZENTEC.NS,0.7345866938375958,0.6017022295213273,1.1161230811397596,-0.5874005576501451,0.5134099616858238
HINDCOPPER.NS,0.38359993453017943,0.4615267962563756,0.6946226950092534,-0.5088185162048355,0.524904214559387
APOLLOHOSP.NS,0.2252147495106216,0.2759200005750503,0.5878580808820834,-0.3762220569784047,0.5402298850574713
GOLDBEES.NS,0.23472583844297804,0.14105516309011396,1.2173456624036445,-0.10691494431353865,0.6053639846743295
ETF_NIFTYBEES,0.1360439778960567,0.16783362352739278,0.4351394486132147,-0.2588573996241187,0.5900383141762452
ETF_JUNIORBEES,0.037149464353752645,0.010577067503415642,-2.4452413803244095,-1.0061566400376698e-05,0.2260536398467433
CRYPTO_BTC,0.16495873305687567,0.5265572201451318,0.19360818095550525,-0.751143753537916,0.49808429118773945
CRYPTO_ETH,0.2658165799834261,0.7342541582166157,0.2762035872979107,-0.7679023625132098,0.4789272030651341
SILVERBEES.NS,0.28718324761865016,0.2641195714700214,0.8487455089957435,-0.27407511350134595,0.47509578544061304
EMBASSY.NS,0.13258672492113682,0.17101016495603183,0.4068400111972038,-0.2318488160456439,0.5555555555555556
