,DCMSHRIRAM.NS,BALKRISIND.NS,EIHOTEL.NS,360ONE.NS,RITES.NS,LTF.NS,NMDC.NS,SPLPETRO.NS,EXIDEIND.NS,ALKEM.NS,SBICARD.NS,SAREGAMA.NS,MAZDOCK.NS,DEEPAKFERT.NS,KARURVYSYA.NS,JWL.NS,CDSL.NS,KIRLOSENG.NS,BANKINDIA.NS,UBL.NS,RKFORGE.NS,PNB.NS,OFSS.NS,MAXHEALTH.NS,REDINGTON.NS,DIVISLAB.NS,ASAHIINDIA.NS,ERIS.NS,GABRIEL.NS,ETERNAL.NS,PIIND.NS,PFIZER.NS,LATENTVIEW.NS,LUPIN.NS,GODREJPROP.NS,TATACONSUM.NS,ANANDRATHI.NS,MOTHERSON.NS,BAYERCROP.NS,HOMEFIRST.NS,FEDERALBNK.NS,JKTYRE.NS,SHREECEM.NS,ABCAPITAL.NS,HDFCBANK.NS,HDFCAMC.NS,HAL.NS,CREDITACC.NS,CANFINHOME.NS,TORNTPHARM.NS,KAJARIACER.NS,PAYTM.NS,TRITURBINE.NS,BIOCON.NS,BLUESTARCO.NS,BERGEPAINT.NS,NEULANDLAB.NS,ELGIEQUIP.NS,SHRIRAMFIN.NS,DEEPAKNTR.NS,INDUSTOWER.NS,CIPLA.NS,ENDURANCE.NS,INOXWIND.NS,ONGC.NS,LEMONTREE.NS,PATANJALI.NS,PIDILITIND.NS,CGPOWER.NS,IGL.NS,INDHOTEL.NS,HINDALCO.NS,SRF.NS,J&KBANK.NS,RPOWER.NS,GMDCLTD.NS,GSPL.NS,BEML.NS,ZYDUSLIFE.NS,JKCEMENT.NS,RBLBANK.NS,MUTHOOTFIN.NS,HINDZINC.NS,ABBOTINDIA.NS,PNBHOUSING.NS,GLAXO.NS,LODHA.NS,IRFC.NS,MCX.NS,LAURUSLABS.NS,RELIANCE.NS,EMAMILTD.NS,FLUOROCHEM.NS,SONACOMS.NS,ABB.NS,HEROMOTOCO.NS,ANGELONE.NS,HEG.NS,JBMA.NS,NTPC.NS,BAJAJHLDNG.NS,LALPATHLAB.NS,CHAMBLFERT.NS,SUZLON.NS,CGCL.NS,OBEROIRLTY.NS,AARTIIND.NS,NBCC.NS,CASTROLIND.NS,BRIGADE.NS,HSCL.NS,GALLANTT.NS,NUVOCO.NS,BLS.NS,JSWENERGY.NS,SIEMENS.NS,TVSMOTOR.NS,TECHM.NS,IRCON.NS,SCHAEFFLER.NS,NLCINDIA.NS,M&MFIN.NS,ZYDUSWELL.NS,BALRAMCHIN.NS,RVNL.NS,CRISIL.NS,SAMMAANCAP.NS,KPITTECH.NS,EIDPARRY.NS,TEGA.NS,INDIACEM.NS,MARUTI.NS,TORNTPOWER.NS,ITI.NS,HINDUNILVR.NS,BBTC.NS,GPIL.NS,MPHASIS.NS,DALBHARAT.NS,TEJASNET.NS,BHEL.NS,FACT.NS,PRESTIGE.NS,MRPL.NS,INDIAMART.NS,CUMMINSIND.NS,INFY.NS,ASIANPAINT.NS,UPL.NS,SYNGENE.NS,CUB.NS,M&M.NS,OIL.NS,TATACOMM.NS,PETRONET.NS,NH.NS,PHOENIXLTD.NS,BPCL.NS,CEATLTD.NS,SCHNEIDER.NS,SOLARINDS.NS,TCS.NS,ACE.NS,BRITANNIA.NS,UCOBANK.NS,CRAFTSMAN.NS,SBIN.NS,JMFINANCIL.NS,BATAINDIA.NS,UNIONBANK.NS,POWERINDIA.NS,CARTRADE.NS,NATCOPHARM.NS,SUNTV.NS,IDEA.NS,CAPLIPOINT.NS,BSE.NS,TATASTEEL.NS,UNOMINDA.NS,ESCORTS.NS,DRREDDY.NS,MAPMYINDIA.NS,GRSE.NS,ENGINERSIN.NS,GRAVITA.NS,AFFLE.NS,IIFL.NS,HAVELLS.NS,GODFRYPHLP.NS,INDUSINDBK.NS,INDIGO.NS,JINDALSAW.NS,MAHABANK.NS,NYKAA.NS,RECLTD.NS,ASHOKLEY.NS,GRANULES.NS,WIPRO.NS,CHALET.NS,BHARTIARTL.NS,FORTIS.NS,IOC.NS,MANAPPURAM.NS,INDIANB.NS,BDL.NS,BANKBARODA.NS,NESTLEIND.NS,SUPREMEIND.NS,LICHSGFIN.NS,CENTRALBK.NS,TRIDENT.NS,RADICO.NS,COLPAL.NS,CYIENT.NS,CLEAN.NS,USHAMART.NS,ZENSARTECH.NS,YESBANK.NS,RAMCOCEM.NS,VIJAYA.NS,MFSL.NS,POWERGRID.NS,BAJAJFINSV.NS,TECHNOE.NS,VBL.NS,HONAUT.NS,ASTERDM.NS,ADANIPOWER.NS,IDBI.NS,CARBORUNIV.NS,DABUR.NS,IRCTC.NS,BSOFT.NS,HDFCLIFE.NS,TIMKEN.NS,PFC.NS,SBILIFE.NS,SUNDARMFIN.NS,AKZOINDIA.NS,JUBLINGREA.NS,TATAINVEST.NS,ZEEL.NS,GAIL.NS,PCBL.NS,KPRMILL.NS,SARDAEN.NS,GRASIM.NS,CROMPTON.NS,ADANIGREEN.NS,MMTC.NS,DEVYANI.NS,ATGL.NS,COCHINSHIP.NS,KEI.NS,TATACHEM.NS,LT.NS,APTUS.NS,HCLTECH.NS,JBCHEPHARM.NS,CAMS.NS,APOLLOTYRE.NS,ATUL.NS,SHYAMMETL.NS,AXISBANK.NS,GESHIP.NS,AMBER.NS,ANURAS.NS,ELECON.NS,WELSPUNLIV.NS,APLAPOLLO.NS,GMRAIRPORT.NS,UTIAMC.NS,ABFRL.NS,GVT&D.NS,HUDCO.NS,GICRE.NS,GLENMARK.NS,COFORGE.NS,SWANCORP.NS,CHOLAHLDNG.NS,IRB.NS,ACC.NS,FINCABLES.NS,VOLTAS.NS,POLICYBZR.NS,ANANTRAJ.NS,IEX.NS,GRAPHITE.NS,TITAGARH.NS,BEL.NS,JUBLPHARMA.NS,SCI.NS,AMBUJACEM.NS,PAGEIND.NS,IDFCFIRSTB.NS,CANBK.NS,SONATSOFTW.NS,JUBLFOOD.NS,WELCORP.NS,HFCL.NS,TTML.NS,WOCKPHARMA.NS,ADANIPORTS.NS,POLYCAB.NS,TARIL.NS,WHIRLPOOL.NS,MARICO.NS,NHPC.NS,ECLERX.NS,NAM-INDIA.NS,ULTRACEMCO.NS,SAIL.NS,BLUEDART.NS,DMART.NS,SUMICHEM.NS,ITC.NS,COROMANDEL.NS,NAUKRI.NS,MGL.NS,AAVAS.NS,THERMAX.NS,VTL.NS,GODREJIND.NS,JPPOWER.NS,FORCEMOT.NS,NCC.NS,PERSISTENT.NS,TATAELXSI.NS,IPCALAB.NS,PGEL.NS,CHENNPETRO.NS,DATAPATTNS.NS,APARINDS.NS,TATAPOWER.NS,NATIONALUM.NS,CONCOR.NS,GODREJCP.NS,AJANTPHARM.NS,BAJFINANCE.NS,BAJAJ-AUTO.NS,SUNPHARMA.NS,CHOLAFIN.NS,DIXON.NS,CCL.NS,ASTRAL.NS,KEC.NS,MINDACORP.NS,OLECTRA.NS,IFCI.NS,LTTS.NS,NAVA.NS,MOTILALOFS.NS,ABREL.NS,JINDALSTEL.NS,IOB.NS,SOBHA.NS,ADANIENT.NS,NIACL.NS,RAILTEL.NS,KIMS.NS,BOSCHLTD.NS,RHIM.NS,POLYMED.NS,ICICIPRULI.NS,SJVN.NS,ICICIBANK.NS,HINDPETRO.NS,ICICIGI.NS,3MINDIA.NS,ZFCVINDIA.NS,DLF.NS,JSL.NS,AIAENG.NS,ABSLAMC.NS,GILLETTE.NS,KALYANKJIL.NS,KOTAKBANK.NS,GLAND.NS,SAPPHIRE.NS,INTELLECT.NS,JSWSTEEL.NS,BHARATFORG.NS,MRF.NS,CESC.NS,AUROPHARMA.NS,NEWGEN.NS,FSL.NS,AUBANK.NS,TRENT.NS,TIINDIA.NS,VEDL.NS,BANDHANBNK.NS,COALINDIA.NS,POONAWALLA.NS,EICHERMOT.NS,TITAN.NS,NAVINFLUOR.NS,LINDEINDIA.NS,STARHEALTH.NS,ZENTEC.NS,HINDCOPPER.NS,APOLLOHOSP.NS,GOLDBEES.NS,ETF_NIFTYBEES,ETF_JUNIORBEES,CRYPTO_BTC,CRYPTO_ETH,SILVERBEES.NS,EMBASSY.NS
DCMSHRIRAM.NS,1.0,0.17497453862599718,0.15448594956113046,0.15091933784370995,0.1275563724148461,0.21041141551178322,0.2563842008126363,0.24358719814115704,0.15770145680103767,-0.002323117320731045,0.15132957339259556,0.10284334196817255,0.11795062905882421,0.2688208149398503,0.15079641529391868,0.20428553688784687,0.34150548936368685,0.17231453924963544,0.1269425620070734,0.10934758361809192,0.20335127208701284,0.19503456566984406,0.10747877500591486,0.1173200070065929,0.14531457364979397,0.2032865843456037,0.21809954289986713,0.13044716847979584,0.22349518579876881,0.09246590164985123,0.2300236692216676,0.17956631458622585,0.25856611166218146,0.12294088422422002,0.16446380803135116,0.1419283926532647,0.01569826714048626,0.19980024973068808,0.17940457683352948,0.05983518616723445,0.13621972007035638,0.12276593050199928,0.059160344247767206,0.23648020884242868,0.10588657097949006,0.240206811836767,0.1324443058932716,0.02622303422787155,0.27667302285183104,0.017505455007974718,0.19570691442515295,0.08243820650797304,0.1895296701251509,0.2610126932046418,0.191056380738776,0.12581334002488273,0.0800695202369306,0.22865941852368302,0.08256516747103136,0.3432350384934707,0.11503461328244625,0.12916544334490915,0.162280150068247,0.19309185633322173,0.2129340405279711,0.21589520574049756,0.15031743828802033,0.11168171332180257,0.04220495438031851,0.10740193174540573,0.2408244289145424,0.12084256262283924,0.22420135509275302,0.13241185179716108,0.17286398574182604,0.21377144042632087,0.06797091579327988,0.2934671494326872,0.15740295335051185,0.21020558722121954,0.12643992051578667,0.11285840839876912,0.15442047794828684,-0.08019891195715048,0.12335926403442013,0.11803111147597575,0.15845240726587073,0.06490248113073682,0.2490954631300893,0.2749073216037524,0.12905490042914466,0.1553987897422746,0.2689502779380467,0.16910856911818722,0.07273865977527494,0.09226018549956842,0.2775613146339379,0.24070292287984726,0.16363591777475492,0.22661146628176443,0.1518832363088527,0.14486240397463698,0.21457975995712128,0.17883605821445359,0.10070307439440301,0.1641738536017822,0.27616814890982994,0.15480376413565067,0.11386608291945145,0.13082494051375385,0.19427373978004392,0.17039742668694705,0.1975526790690995,0.1630554146993307,0.22427405889044938,0.1591725885219326,0.15618882775060608,0.07860826059415928,0.08930639582370853,0.17799284526878292,0.21954894452418036,0.13313703703007848,0.2840615609055683,0.26677423346175155,-0.037379300221698074,0.16325743522880004,0.20646894762681964,0.12723961502379597,0.25296394520651433,0.19742489015491074,0.15902368576826875,0.11346016284016028,0.17117864550952083,0.2194924397577392,0.06992571906695118,0.15419917726474022,0.11338545998787276,0.20003972332330452,0.1688759103059155,0.20827639245357815,0.21498083381082675,0.1493989881623736,0.16642967681659968,0.1556105852469802,0.16465551193809308,0.10918525284295046,0.043072007682657606,0.1309652289437807,0.19605941119319653,0.24947222718774076,0.18773677155643506,0.18825311339018727,0.19787683195986663,0.13892250217238142,0.10172484316885647,0.1060755204268395,0.08914380928950628,0.09947108545464241,0.0882201417855304,0.1577791321817003,0.1449810674903776,0.1320428875233511,0.18492391827993032,0.0263146038126085,0.1110307244718581,0.15192704312702873,0.1275984928788732,0.20848580008880652,0.167020414250204,0.09219518641493508,0.07410324954311721,0.20670995776122644,0.27000029616450893,0.21854664566441406,0.143601727602806,0.1653722003219134,0.23707859189723282,0.22045976295217354,0.12927694932938713,0.09780323713685869,0.11572515251183757,0.07850943004137496,0.13863053433006056,0.10586848698314973,0.202748264292831,0.25394128110445796,0.14242423682084995,0.15228359681320433,0.12644981889066748,0.16228586644928028,0.07800971439846659,0.2255593135212951,0.151555229928701,0.1914480948331637,0.12724450005873364,0.1471401829563567,0.1967706578376226,0.19998793338807463,0.1024429732929516,0.12133586628628697,0.07430176023418915,0.12194735249042926,0.19462885318124887,0.053862315247335125,0.09212590825136553,0.12164459310763559,0.022271364797124483,0.1514644924433325,0.23229617266982447,0.20835376142549145,0.15038173002681704,0.035316916346499486,0.016513312429812407,0.25314132176130894,0.27791457873115966,0.25510823062059534,0.22327791940489222,0.13482146461468403,0.14846579044846447,0.19249465266008242,0.12650215427122924,0.11992808133319623,0.10172291490854543,0.14067863739104589,0.15606349166040195,0.14308838736522267,0.10802983345569107,0.11070546719757894,0.14131812331100127,0.1356544229401062,0.07005008690004805,0.38861879953885375,0.13020694623109288,0.1503985984208054,0.11537167806277812,0.1532408325480462,0.14969831445424886,0.0708344359299223,0.10939690111995701,0.27702810311054704,0.1515610885541729,0.14239024869150008,0.19184249929982938,0.16799243074968678,0.24676091711003356,0.10184944704591552,0.12868086605120357,0.1713155583826999,0.0858475857697929,0.13669166302632246,0.1315565977321735,0.0613721262203886,0.12284688565585142,0.1696454252722477,0.19221179976704308,0.19400036899706985,0.2001681772916503,0.06812449201642706,0.14979101498264277,0.32202174891690016,0.15868843273914512,0.24595857401810214,0.24870079299110107,0.15941918160458454,0.11570178410991322,0.1440336947779432,0.14711719962211267,0.15073712966413408,0.28119962516850694,0.14459941755898,0.1838901842226019,0.22686417396963016,0.17716241352688758,0.16752382507631997,0.17885938247072347,0.19458991692060384,0.20894075045767918,0.1295873621915603,0.18578752573356658,0.15321048657474848,0.11874914533587262,0.1476097937155722,0.1270519768499804,0.27861623453794326,0.10774216584976212,0.22171522630416093,0.1641315272263935,0.20581035460533983,0.14840927833757717,0.21493681337738582,0.18482331272569769,0.16445358731107113,0.15393458744112076,0.2393575697292116,0.2050937834993998,0.1565152180688402,0.15132349794413752,0.16560709494574635,0.19481443614775937,0.30480154812386,0.19340612961079215,0.2521659707965325,0.15708311844922532,0.17743632886694874,0.20504149730113175,0.17657796205627616,0.06399142624783936,0.1429059141907601,0.273865837635031,0.17392525413475032,0.1460207431048025,0.2404885209231645,0.17111308873523273,0.15253675957284196,0.3333023865510362,0.11497591930348529,0.21436336686328733,0.15802165325078102,0.07724516270825448,0.2297750234860688,0.1497090573072432,0.23154009564650638,0.023011329240018547,0.19088770181196063,0.1811345540114589,0.23887092030113324,0.1439327687223874,0.2238289555688074,0.12763926928764832,0.23774214407419955,0.16263795864616823,0.20338790946591526,0.14202951495473842,0.16851883663152858,0.1679987117600833,0.1812683467074015,0.042633732989141034,0.11508055264037179,0.0683725834788677,0.09161439840807918,0.11482034523190346,0.09372729740938614,0.247362700474608,0.2011146257349374,0.21542638945790782,0.1950105745550301,0.2613368024742089,0.21449253977115054,0.18512851636978767,0.21550844476193717,0.20208643631369366,0.16260250315095084,0.28319620514158467,0.2203084829859583,0.22521130327088312,0.17970592146686953,0.1511659019418728,0.22008966071699573,0.19064707396494454,0.11223205850765992,0.2022603061413204,0.1815588220258678,0.1283915542005183,0.21589527210771234,0.12784377189129376,0.06904049991544554,0.15817111036442028,0.03414457430311412,0.05163750650561412,0.06469051699457816,0.17988358171737018,0.18773066822217063,0.03070566201233398,0.22586746122151877,0.1674486632766415,0.15745783341909805,0.024801259617988677,0.25247404877170193,0.1465822743490215,0.17065545638335386,0.2685740987942855,0.19924465843667344,0.15682895693994453,0.2066936458394823,0.16057158140570302,0.08256334921520997,0.26777266589012316,0.07513957756839718,0.10785921468757002,0.008989270040477787,0.1287169878738749,0.2171144540418652,0.1913719370611318,0.2104369474399018,0.18110706333556834,0.17418053955200355,0.2617478809050957,0.1231208443450543,0.17435665588531757,0.1581261685962968,0.25962450056061837,0.10601304384447269,-0.09339256696497764,0.27436817089855126,0.04121242592551452,0.07308641418776325,0.08088251953095986,-0.08819361757277874,0.007501718981214565
BALKRISIND.NS,0.17497453862599718,1.0,0.2046258228526686,0.3051834153347503,0.15881577675841024,0.32836256803089325,0.185847579596143,0.1171205691931872,0.299316256480318,0.22713542653392768,0.3386071314048066,0.22980298820870435,0.22993843149607218,0.1973187038782671,0.23062678471024972,0.22517306851105273,0.2686317748744862,0.16815656800947326,0.2489289261704496,0.331132184181728,0.2099173466019017,0.25128144396636815,0.17816369209343214,0.12167923907512943,0.2014372763313799,0.27359302694027643,0.23285583526749326,0.2022209212263719,0.26492702276245667,0.15826591629804782,0.24779736909403843,0.11999575660397445,0.27602477026441313,0.17181283919860585,0.3917299975371412,0.3042567181483811,0.08579032468261967,0.365519123333045,0.17662867951916597,0.1419928559634243,0.19497725644393732,0.3025177861709563,0.258402593019716,0.28884130789613355,0.37326712282684943,0.35238951970017673,0.1790856975953891,0.2081278337219278,0.31368774144823547,0.21103457423926347,0.3334137430233202,0.0634549019111347,0.1261655142373584,0.2020729897132071,0.23360424684898687,0.2392031192953825,0.06388826423190867,0.19575678531981205,0.2745060078001521,0.31459412252606017,0.2945139026764412,0.1891400441348127,0.25037272632323715,0.1183558956199532,0.15676057373070576,0.20073838932686927,0.32710128845510145,0.3028248523116674,0.29084602962656264,0.22626974173748743,0.3432119953653899,0.2381860640624416,0.2860376949811712,0.21157157897264664,0.2501657553971584,0.1638987877425658,0.15070673912296187,0.17763058498186557,0.28617748754656397,0.20681245667066642,0.20567984157436867,0.28271236291988294,0.2956836990247536,0.15559263571737944,0.19041939700364596,0.1930714351145269,0.3003482632703607,0.1612912506156463,0.2678030065386584,0.223735962984365,0.3564571812985111,0.17456789658395958,0.31656675015674074,0.1721769199660273,0.22074296158024642,0.24554330510110414,0.32546006974416486,0.21034384518008778,0.24242696278801062,0.2132328449199424,0.23559050667076809,0.21640989350740722,0.24250107796878492,0.19744016568408732,0.11786002400131636,0.4034068685556102,0.27804628402247517,0.2029795119195316,0.14998459981482162,0.315796787294095,0.2244636623888741,0.15783462195091938,0.2750942853643587,0.23192403906310655,0.2028856343897891,0.24733591186335802,0.2809857700255557,0.1484219055366257,0.21453064154723908,0.22821334739513036,0.23505016318953148,0.28512961787642405,0.027435800154711337,0.2296952462178987,0.18199854992445888,0.19379084146732362,0.27834009533036763,0.2469510658334604,0.24054149103367176,0.18196787915244464,0.21053831780384574,0.22941331083228272,0.21517778384020672,0.2100546879559772,0.26155668637137036,0.23619205016056335,0.13429929395313042,0.21593717688064962,0.29357729441316266,0.08584877468318228,0.24498580141595894,0.26994686626960834,0.26591063213403604,0.18974219600394213,0.26858963489184995,0.19914540649661855,0.22608164371763334,0.30267130650081403,0.33036548385261205,0.2935028011664024,0.30408561062628764,0.3327023221228952,-0.015573943860766427,0.21893104125397977,0.19731089270590269,0.15270690839463194,0.2959614166369961,0.24059806071359685,0.3116042741571933,0.2059755977356286,0.03986646895312793,0.17709477112290486,0.1577578064982757,0.22028886183737995,0.18784678805568014,0.21369065938127518,0.29814470181507896,0.27461075792771344,0.3796304177023255,0.21691203600166553,0.14091288187108586,0.16747042408764687,0.19148866854783575,0.19548585930389603,0.21603262353533764,0.2415528260650832,0.27903250254537404,0.25540673079303694,0.22067962549823952,0.24681359242033393,0.23790173643410248,0.19363591546723136,0.171122235866431,0.2245369414940941,0.2349082821405817,0.25887630456291805,0.229220756581505,0.307042738519814,0.15833953567463088,0.3086827345791942,0.34709105587258576,0.2011261597899908,0.19298072143783976,0.2600948553182874,0.2490578938226142,0.344973288480727,0.2263310319918314,0.22834939749355465,0.14506251720599886,0.24683253982563086,0.22437366666762182,0.2765389703169841,0.2679437576443483,0.22296164301293503,0.18470428933408942,0.2118478974446099,0.18138074413873276,0.15247841509365068,0.38707151273277335,0.19908901026800813,0.1884721377801162,0.25203121796310757,0.1721311361316968,0.25280744946501543,0.25857307427679505,0.27454955049773666,0.22749935924065723,0.15261295228632368,0.3307220527237257,0.07140715679835948,0.16928807203451543,0.14296335960470186,0.3053098783943508,0.206194836058184,0.17707750285063054,0.2604639809457576,0.09160825508112615,0.19541628419744494,0.18299573986380638,0.23131612223470208,0.31482496915328595,0.27541195694837334,0.25622141331558057,0.2432261016916075,0.2698963412243288,0.2923325698206579,0.3362530682858423,0.24358741577034626,0.2343478458507984,0.21716010300215152,0.06708400992085485,0.23608727586196285,0.2401115153904072,0.19683180326061706,0.25193041946916833,0.17101512802458604,0.27713674177690567,0.3119634580437346,0.15613102741552415,0.14460273617515057,0.330768184801051,0.13999223240577044,0.18604502670247045,0.2876927120174407,0.2135655225882054,0.3203423219739165,0.21916555039187166,0.213370352014241,0.1673518574275617,0.282382189484528,0.44840121847888353,0.2696417809893253,0.19679037863056584,0.28230848007108816,0.20349667626690365,0.12234994897661132,0.14878288105619308,0.2638226501528241,0.3163732409409075,0.26873824999306695,0.3309358461191941,0.23055636025728105,0.2501348609575574,0.14260162907683105,0.2060716623140191,0.22674304379578178,0.1380951119873657,0.22718977858108202,0.1885830430539886,0.20595273718916635,0.21659564249197633,0.3107760335009577,0.190606010496277,0.34591714397777196,0.17767757063249978,0.15117004841916984,0.25799139001926064,0.24759875557254618,0.1683694756124799,0.22626276143271318,0.25292967056788734,0.17622778458992588,0.2848873085119045,0.21862390481253002,0.3228590227756135,0.2477161608550135,0.24544448601816993,0.30219457260399296,0.2178123498876351,0.2720046059907019,0.12232801651356585,0.20445454882505354,0.26896501515381355,0.251293260002343,0.17612725009880653,0.1957928928610503,0.2411152649577828,0.13905335889697432,0.16458534023489593,0.2592249880018801,0.3090533957347516,0.19468938000739403,0.3317918695567547,0.248917915455093,0.3139957140480158,0.2688336961720248,0.27878425759358516,0.3179614884645291,0.33900635561694953,0.15175021959548418,0.16538004385985475,0.17021887388983828,0.2052303342812882,0.1887898720885932,0.11186302414688064,0.3221893079515618,0.2576493515626914,0.24305368073324052,0.18740061690851242,0.28671293864896064,0.21604436759012294,0.1948886653226136,0.1944756281873385,0.242728297280317,0.18682708596485967,0.27858453586715876,0.20379023447196423,0.19730820410404845,0.3783117847585651,0.2460394242456207,0.29272310425328174,0.312316898649761,0.2997923329266385,0.18722171186196543,0.3096620489994722,0.22868806797415006,0.20611511223827314,0.1840955425304469,0.1753765596794137,0.2611118739474556,0.19620140456174492,0.2323627691708408,0.3656450338918062,0.20202614916529127,0.1813078169893745,0.30803919746824987,0.2398742382643721,0.15630304950400686,0.1602262753944383,0.154947363537952,0.32607510794444866,0.20196563585432104,0.0824236386425538,0.2544545441358641,0.15033110973333036,0.39068592863486495,0.2290553834388744,0.1886754706351764,0.18005359603758891,0.10881933302592937,0.37568030218802856,0.13313966902354096,0.15803836296195117,0.10065813982779169,0.11256582850633373,0.12296840939890281,0.28165610764400645,0.11944149812523946,0.2327596822377797,0.21391830719828658,0.1743097089791344,0.3315683706020503,0.4724971193172545,0.22126328557063263,0.2394649020346055,0.1683365075749779,0.23126702494463672,0.1777928899647255,0.2361231426843543,0.16490633333400714,0.1881499449193213,0.2475999865214566,0.14520880301376377,0.18067716535149111,0.28445337412446553,0.27152866413786064,0.26684615391858113,0.1942566460890832,0.09390403703575295,0.11857067753339473,0.14594883106868076,0.16418620233144401,-0.004049644000959424,0.4350917981083403,-0.025026395302946945,0.02054437872741332,0.11205433485964199,-0.01915941441982323,0.007644504711714949
